epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
24,110.087,0.74842,0.61538,1,0.8596,0.00088615,0.00088615,0.00088615
25,113.716,0.79968,0.64103,1,0.80763,0.0008812,0.0008812,0.0008812
26,118.596,0.73015,0.58974,1,0.76096,0.00087625,0.00087625,0.00087625
27,122.78,0.74015,0.69231,1,0.81715,0.0008713,0.0008713,0.0008713
28,126.76,0.6786,0.64103,1,0.62889,0.00086635,0.00086635,0.00086635
29,130.38,0.6388,0.64103,1,0.76819,0.0008614,0.0008614,0.0008614
30,134.18,0.67049,0.71795,1,0.85105,0.00085645,0.00085645,0.00085645
31,139.866,0.72145,0.66667,1,0.48967,0.0008515,0.0008515,0.0008515
32,144.131,0.61431,0.69231,1,0.74287,0.00084655,0.00084655,0.00084655
33,148.351,0.6627,0.69231,1,0.66306,0.0008416,0.0008416,0.0008416
34,152.835,0.53147,0.66667,1,0.60853,0.00083665,0.00083665,0.00083665
35,156.113,0.59812,0.66667,1,0.74964,0.0008317,0.0008317,0.0008317
36,160.247,0.60162,0.69231,1,0.67936,0.00082675,0.00082675,0.00082675
37,164.823,0.66997,0.71795,1,0.61253,0.0008218,0.0008218,0.0008218
38,168.26,0.47633,0.69231,1,0.51328,0.00081685,0.00081685,0.00081685
39,172.563,0.5221,0.69231,1,0.75584,0.0008119,0.0008119,0.0008119
40,176.634,0.71832,0.71795,1,0.63897,0.00080695,0.00080695,0.00080695
41,181.115,0.50793,0.71795,1,0.58165,0.000802,0.000802,0.000802
42,185.23,0.4976,0.69231,1,0.90052,0.00079705,0.00079705,0.00079705
43,188.87,0.58351,0.66667,1,0.6021,0.0007921,0.0007921,0.0007921
44,193.605,0.62288,0.71795,1,0.74153,0.00078715,0.00078715,0.00078715
45,198.395,0.45797,0.69231,1,0.54415,0.0007822,0.0007822,0.0007822
46,203.662,0.41624,0.69231,1,0.54449,0.00077725,0.00077725,0.00077725
47,207.799,0.54894,0.66667,1,0.60726,0.0007723,0.0007723,0.0007723
48,212.25,0.41493,0.64103,1,0.7737,0.00076735,0.00076735,0.00076735
49,216.645,0.64601,0.69231,1,0.89605,0.0007624,0.0007624,0.0007624
50,221.575,0.35641,0.71795,1,0.55384,0.00075745,0.00075745,0.00075745
51,225.8,0.48583,0.71795,1,0.68785,0.0007525,0.0007525,0.0007525
52,230.504,0.39538,0.71795,1,0.65938,0.00074755,0.00074755,0.00074755
53,234.879,0.51737,0.66667,1,0.86671,0.0007426,0.0007426,0.0007426
54,238.519,0.39961,0.66667,1,0.55393,0.00073765,0.00073765,0.00073765
55,243.203,0.59007,0.66667,1,0.57865,0.0007327,0.0007327,0.0007327
56,247.272,0.37968,0.69231,1,0.50631,0.00072775,0.00072775,0.00072775
57,251.367,0.61395,0.69231,1,0.65723,0.0007228,0.0007228,0.0007228
58,255.449,0.34915,0.74359,1,0.78612,0.00071785,0.00071785,0.00071785
59,260.901,0.42669,0.76923,1,0.78151,0.0007129,0.0007129,0.0007129
60,265.823,0.46171,0.79487,1,0.50861,0.00070795,0.00070795,0.00070795
61,269.789,0.42792,0.76923,1,0.58055,0.000703,0.000703,0.000703
62,274.656,0.37043,0.71795,1,1.00435,0.00069805,0.00069805,0.00069805
63,278.933,0.43241,0.74359,1,0.44752,0.0006931,0.0006931,0.0006931
64,284.302,0.34886,0.69231,1,0.52276,0.00068815,0.00068815,0.00068815
65,288.651,0.26632,0.69231,1,0.48624,0.0006832,0.0006832,0.0006832
66,293.8,0.30419,0.69231,1,0.78712,0.00067825,0.00067825,0.00067825
67,297.804,0.30613,0.74359,1,0.51433,0.0006733,0.0006733,0.0006733
68,301.109,0.38182,0.69231,1,0.78846,0.00066835,0.00066835,0.00066835
69,304.996,0.27554,0.74359,1,0.67845,0.0006634,0.0006634,0.0006634
70,309.118,0.34288,0.76923,1,0.93036,0.00065845,0.00065845,0.00065845
71,313.009,0.3796,0.74359,1,0.56125,0.0006535,0.0006535,0.0006535
72,317.691,0.47855,0.82051,1,0.75651,0.00064855,0.00064855,0.00064855
73,321.585,0.34756,0.76923,1,0.53007,0.0006436,0.0006436,0.0006436
74,325.421,0.45471,0.79487,1,0.89652,0.00063865,0.00063865,0.00063865
75,329.496,0.33137,0.76923,1,0.48907,0.0006337,0.0006337,0.0006337
76,334.036,0.28678,0.74359,1,0.92215,0.00062875,0.00062875,0.00062875
77,339.013,0.40118,0.74359,1,0.84325,0.0006238,0.0006238,0.0006238
78,343.066,0.41375,0.76923,1,0.84479,0.00061885,0.00061885,0.00061885
79,346.734,0.41658,0.76923,1,0.71131,0.0006139,0.0006139,0.0006139
80,351.073,0.27498,0.79487,1,0.59288,0.00060895,0.00060895,0.00060895
81,356.131,0.36959,0.79487,1,0.91727,0.000604,0.000604,0.000604
82,361.02,0.41109,0.82051,1,0.52113,0.00059905,0.00059905,0.00059905
83,365.029,0.38165,0.82051,1,0.86114,0.0005941,0.0005941,0.0005941
84,369.986,0.42012,0.82051,1,0.82689,0.00058915,0.00058915,0.00058915
85,374.313,0.2954,0.82051,1,0.58485,0.0005842,0.0005842,0.0005842
86,378.598,0.34182,0.76923,1,0.92285,0.00057925,0.00057925,0.00057925
87,383.044,0.37346,0.71795,1,0.85059,0.0005743,0.0005743,0.0005743
88,387.104,0.36023,0.71795,1,0.74802,0.00056935,0.00056935,0.00056935
89,391.446,0.43508,0.74359,1,0.66388,0.0005644,0.0005644,0.0005644
90,396.036,0.3383,0.76923,1,0.66142,0.00055945,0.00055945,0.00055945
91,399.937,0.34583,0.79487,1,0.58478,0.0005545,0.0005545,0.0005545
92,403.656,0.32607,0.82051,1,0.7097,0.00054955,0.00054955,0.00054955
93,407.816,0.3611,0.82051,1,0.65752,0.0005446,0.0005446,0.0005446
94,411.462,0.29222,0.82051,1,0.44423,0.00053965,0.00053965,0.00053965
95,415.923,0.33956,0.74359,1,0.57259,0.0005347,0.0005347,0.0005347
96,419.01,0.4485,0.76923,1,0.53412,0.00052975,0.00052975,0.00052975
97,423.277,0.36173,0.76923,1,0.44846,0.0005248,0.0005248,0.0005248
98,428.641,0.30767,0.79487,1,0.50507,0.00051985,0.00051985,0.00051985
99,434.452,0.33484,0.76923,1,0.68654,0.0005149,0.0005149,0.0005149
100,439.335,0.40811,0.76923,1,0.61985,0.00050995,0.00050995,0.00050995
101,444.158,0.35474,0.79487,1,0.50659,0.000505,0.000505,0.000505
102,447.819,0.37736,0.82051,1,0.63113,0.00050005,0.00050005,0.00050005
