epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,11.7868,1.40385,0.23077,1,1.3814,0.0008,0.0008,0.0928
2,14.3825,1.42077,0.30769,1,1.33145,0.00169158,0.00169158,0.0846916
3,17.7672,1.29992,0.30769,1,1.19079,0.00257426,0.00257426,0.0765743
4,21.3785,1.29778,0.51282,1,1.1909,0.00344802,0.00344802,0.068448
5,24.8648,1.24452,0.33333,1,1.29666,0.00431288,0.00431288,0.0603129
6,28.3415,1.22375,0.35897,1,1.16857,0.00516882,0.00516882,0.0521688
7,34.9796,1.06759,0.4359,1,1.07745,0.00601586,0.00601586,0.0440159
8,41.728,1.144,0.61538,1,0.84549,0.00685398,0.00685398,0.035854
9,48.8223,1.0057,0.5641,1,0.9152,0.0076832,0.0076832,0.0276832
10,55.335,0.8883,0.66667,1,0.67533,0.0085035,0.0085035,0.0195035
11,62.9037,0.94465,0.71795,1,0.68476,0.0093149,0.0093149,0.0113149
12,69.8368,0.93037,0.74359,1,0.59707,0.0094555,0.0094555,0.0094555
13,76.7704,0.80753,0.69231,1,1.26762,0.009406,0.009406,0.009406
14,85.425,0.79719,0.71795,1,1.08456,0.0093565,0.0093565,0.0093565
15,92.2034,0.61216,0.69231,1,0.72876,0.009307,0.009307,0.009307
16,100.012,0.60037,0.69231,1,1.05802,0.0092575,0.0092575,0.0092575
17,107.749,0.49645,0.82051,1,0.42983,0.009208,0.009208,0.009208
18,114.617,0.41954,0.76923,1,0.65163,0.0091585,0.0091585,0.0091585
19,122.983,0.60671,0.84615,1,0.83626,0.009109,0.009109,0.009109
20,129.696,0.64139,0.82051,1,0.73678,0.0090595,0.0090595,0.0090595
21,135.523,0.53069,0.79487,1,0.93302,0.00901,0.00901,0.00901
22,142.601,0.57305,0.71795,1,1.00205,0.0089605,0.0089605,0.0089605
23,149.441,0.35728,0.76923,1,0.6456,0.008911,0.008911,0.008911
24,156.694,0.2354,0.71795,1,0.75534,0.0088615,0.0088615,0.0088615
25,162.559,0.60349,0.76923,1,0.5977,0.008812,0.008812,0.008812
26,170.397,0.21327,0.71795,1,0.78538,0.0087625,0.0087625,0.0087625
27,176.953,0.52897,0.76923,1,1.15616,0.008713,0.008713,0.008713
28,183.316,0.36695,0.82051,1,0.77739,0.0086635,0.0086635,0.0086635
29,188.189,0.30855,0.79487,1,1.20404,0.008614,0.008614,0.008614
30,194.407,0.39751,0.79487,1,0.874,0.0085645,0.0085645,0.0085645
31,202.86,0.41417,0.82051,1,0.45941,0.008515,0.008515,0.008515
32,209.283,0.35438,0.76923,1,1.49891,0.0084655,0.0084655,0.0084655
33,215.749,0.38002,0.79487,1,0.65245,0.008416,0.008416,0.008416
34,223.023,0.34248,0.74359,1,0.57876,0.0083665,0.0083665,0.0083665
35,227.809,0.50756,0.79487,1,0.85064,0.008317,0.008317,0.008317
36,234.362,0.39493,0.76923,1,1.33914,0.0082675,0.0082675,0.0082675
37,240.542,0.47612,0.76923,1,0.55167,0.008218,0.008218,0.008218
38,246.224,0.21802,0.79487,1,1.11166,0.0081685,0.0081685,0.0081685
39,253.014,0.31826,0.79487,1,0.6044,0.008119,0.008119,0.008119
40,259.12,0.42302,0.76923,1,0.71742,0.0080695,0.0080695,0.0080695
41,265.21,0.29693,0.84615,1,0.38267,0.00802,0.00802,0.00802
42,270.924,0.44709,0.84615,1,0.7234,0.0079705,0.0079705,0.0079705
43,276.067,0.54319,0.84615,1,0.69578,0.007921,0.007921,0.007921
44,283.148,0.19963,0.74359,1,0.52389,0.0078715,0.0078715,0.0078715
45,290.667,0.27349,0.87179,1,0.46134,0.007822,0.007822,0.007822
46,298.116,0.27635,0.87179,1,0.33429,0.0077725,0.0077725,0.0077725
47,303.925,0.09557,0.89744,1,0.50732,0.007723,0.007723,0.007723
48,310.702,0.24374,0.84615,1,0.33937,0.0076735,0.0076735,0.0076735
49,316.036,0.31525,0.82051,1,0.63131,0.007624,0.007624,0.007624
50,323.036,0.29587,0.79487,1,0.65995,0.0075745,0.0075745,0.0075745
51,330.088,0.22059,0.84615,1,0.47048,0.007525,0.007525,0.007525
52,337.367,0.47887,0.79487,1,0.88892,0.0074755,0.0074755,0.0074755
53,343.234,0.30617,0.84615,1,0.68082,0.007426,0.007426,0.007426
54,349.224,0.36462,0.87179,1,0.60181,0.0073765,0.0073765,0.0073765
55,356.513,0.31833,0.89744,1,0.28231,0.007327,0.007327,0.007327
56,362.943,0.14884,0.84615,1,0.64702,0.0072775,0.0072775,0.0072775
57,369.403,0.228,0.82051,1,0.57596,0.007228,0.007228,0.007228
58,375.796,0.29721,0.87179,1,0.42507,0.0071785,0.0071785,0.0071785
59,383.3,0.17252,0.82051,1,0.63809,0.007129,0.007129,0.007129
60,390.587,0.36162,0.76923,1,0.96459,0.0070795,0.0070795,0.0070795
61,395.446,0.29827,0.74359,1,0.77326,0.00703,0.00703,0.00703
62,402.691,0.19017,0.76923,1,2.38368,0.0069805,0.0069805,0.0069805
63,409.152,0.26905,0.74359,1,1.43313,0.006931,0.006931,0.006931
