epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
72,316.308,0.19676,0.76923,1,0.89794,0.00064855,0.00064855,0.00064855
73,320.261,0.1853,0.76923,1,0.61968,0.0006436,0.0006436,0.0006436
74,323.97,0.25446,0.76923,1,1.15483,0.00063865,0.00063865,0.00063865
75,328.022,0.29091,0.79487,1,0.47823,0.0006337,0.0006337,0.0006337
76,332.442,0.23448,0.82051,1,0.98241,0.00062875,0.00062875,0.00062875
77,337.364,0.2994,0.87179,1,0.73636,0.0006238,0.0006238,0.0006238
78,341.58,0.2232,0.87179,1,1.41515,0.00061885,0.00061885,0.00061885
79,345.818,0.16984,0.89744,1,0.53099,0.0006139,0.0006139,0.0006139
80,349.979,0.32093,0.84615,1,1.51707,0.00060895,0.00060895,0.00060895
81,355.089,0.19373,0.87179,1,0.75954,0.000604,0.000604,0.000604
82,359.94,0.21813,0.79487,1,0.9135,0.00059905,0.00059905,0.00059905
83,364.005,0.10308,0.76923,1,0.94623,0.0005941,0.0005941,0.0005941
84,368.921,0.16449,0.76923,1,1.28191,0.00058915,0.00058915,0.00058915
85,373.282,0.37266,0.76923,1,0.84072,0.0005842,0.0005842,0.0005842
86,377.54,0.35667,0.79487,1,1.0357,0.00057925,0.00057925,0.00057925
87,382.026,0.33208,0.79487,1,1.20499,0.0005743,0.0005743,0.0005743
88,385.708,0.18975,0.82051,1,0.87076,0.00056935,0.00056935,0.00056935
89,390.139,0.21359,0.82051,1,0.76625,0.0005644,0.0005644,0.0005644
90,394.462,0.16648,0.82051,1,0.74246,0.00055945,0.00055945,0.00055945
91,398.567,0.20843,0.82051,1,0.52057,0.0005545,0.0005545,0.0005545
92,402.241,0.21467,0.84615,1,0.85067,0.00054955,0.00054955,0.00054955
93,406.401,0.28314,0.87179,1,0.64723,0.0005446,0.0005446,0.0005446
94,410.195,0.22727,0.82051,1,0.38295,0.00053965,0.00053965,0.00053965
95,414.549,0.1985,0.76923,1,0.44666,0.0005347,0.0005347,0.0005347
96,417.664,0.57828,0.79487,1,0.41892,0.00052975,0.00052975,0.00052975
97,422.049,0.56843,0.76923,1,0.38977,0.0005248,0.0005248,0.0005248
98,426.824,0.2115,0.82051,1,0.3596,0.00051985,0.00051985,0.00051985
99,432.414,0.20466,0.89744,1,0.58667,0.0005149,0.0005149,0.0005149
100,437.134,0.28833,0.89744,1,0.64118,0.00050995,0.00050995,0.00050995
101,441.84,0.31895,0.87179,1,1.15881,0.000505,0.000505,0.000505
102,445.535,0.20613,0.87179,1,1.10652,0.00050005,0.00050005,0.00050005
103,449.374,0.17861,0.87179,1,0.94935,0.0004951,0.0004951,0.0004951
104,453.512,0.12747,0.82051,1,0.46166,0.00049015,0.00049015,0.00049015
105,458.246,0.27792,0.84615,1,0.37434,0.0004852,0.0004852,0.0004852
106,462.433,0.0702,0.87179,1,0.53927,0.00048025,0.00048025,0.00048025
107,467.387,0.27291,0.79487,1,0.62697,0.0004753,0.0004753,0.0004753
108,471.854,0.29221,0.79487,1,0.52606,0.00047035,0.00047035,0.00047035
109,474.867,0.1268,0.82051,1,0.37698,0.0004654,0.0004654,0.0004654
