nome,f1_macro,accuracy,precision_macro,recall_macro,best_epoch
vgg11,0.8170426065162907,0.8205128205128205,0.818939393939394,0.8194444444444444,84
dino_vit,0.3118279569892473,0.4615384615384615,0.2346256684491978,0.475,23
resnet18,0.8388888888888889,0.8461538461538461,0.8888888888888888,0.8472222222222222,48
googlenet,0.7684210526315789,0.7692307692307693,0.7694444444444444,0.7694444444444444,61
vit,0.6509026188660055,0.6410256410256411,0.6778846153846154,0.6388888888888888,79
