nome,f1_macro,accuracy,precision_macro,recall_macro,best_epoch
YOLOm,0.7966374269005847,0.7948717948717948,0.8028409090909091,0.7972222222222223,
YOLOn,0.8720342522974102,0.8717948717948718,0.873989898989899,0.8722222222222222,
