nome,f1_macro,accuracy,precision_macro,recall_macro,best_epoch
resnet18,0.6161921602425035,0.6410256410256411,0.6533119658119658,0.6472222222222221,95
googlenet,0.6032196969696969,0.6153846153846154,0.605654761904762,0.6138888888888889,12
vgg11,0.7420502983802216,0.7435897435897436,0.7597985347985348,0.7416666666666667,23
dino_vit,0.6676934176934177,0.6666666666666666,0.8586956521739131,0.6638888888888889,19
vit,0.6137137630171685,0.6153846153846154,0.6229166666666667,0.6083333333333334,70
