nome,f1_macro,accuracy,precision_macro,recall_macro,best_epoch
vgg11,0.7908284525931584,0.7948717948717948,0.8001893939393939,0.7916666666666667,13
dino_vit,0.7931203858061443,0.7948717948717948,0.8348214285714286,0.7916666666666666,131
googlenet,0.6868980048159614,0.6923076923076923,0.7139880952380951,0.7000000000000001,98
resnet18,0.6992196400091137,0.717948717948718,0.7059052059052059,0.725,19
vit,0.6451083241701091,0.6666666666666666,0.6617521367521367,0.6583333333333333,26
