nome,f1_macro,accuracy,precision_macro,recall_macro,best_epoch
vgg11,0.6661027568922305,0.6666666666666666,0.6738636363636363,0.6638888888888889,200
dino_vit,0.724021592442645,0.717948717948718,0.7708333333333334,0.7138888888888889,200
resnet18,0.7432103276093046,0.7435897435897436,0.7592095404595405,0.7444444444444445,27
googlenet,0.7257246376811595,0.7435897435897436,0.7491258741258742,0.7472222222222222,46
vit,0.7041132242370631,0.717948717948718,0.7019480519480519,0.7166666666666666,20
