epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
25,121.591,0.85884,0.64103,1,0.82184,0.0008812,0.0008812,0.0008812
26,128.244,0.7899,0.69231,1,0.84859,0.00087625,0.00087625,0.00087625
27,134.058,0.83087,0.69231,1,0.92491,0.0008713,0.0008713,0.0008713
28,139.542,0.77507,0.66667,1,0.7768,0.00086635,0.00086635,0.00086635
29,143.459,0.65631,0.64103,1,0.85123,0.0008614,0.0008614,0.0008614
30,148.87,0.78213,0.69231,1,0.92849,0.00085645,0.00085645,0.00085645
31,156.348,0.79668,0.69231,1,0.65787,0.0008515,0.0008515,0.0008515
32,162.026,0.65647,0.64103,1,0.81098,0.00084655,0.00084655,0.00084655
33,167.732,0.6591,0.74359,1,0.65819,0.0008416,0.0008416,0.0008416
34,173.77,0.58911,0.71795,1,0.68978,0.00083665,0.00083665,0.00083665
35,177.697,0.62397,0.71795,1,0.76318,0.0008317,0.0008317,0.0008317
36,182.983,0.68328,0.76923,1,0.64618,0.00082675,0.00082675,0.00082675
37,187.815,0.74653,0.74359,1,0.61165,0.0008218,0.0008218,0.0008218
38,192.492,0.51946,0.76923,1,0.62084,0.00081685,0.00081685,0.00081685
39,197.957,0.52379,0.82051,1,0.77726,0.0008119,0.0008119,0.0008119
40,202.964,0.66603,0.79487,1,0.61505,0.00080695,0.00080695,0.00080695
41,208.023,0.55927,0.82051,1,0.64421,0.000802,0.000802,0.000802
42,212.352,0.5232,0.82051,1,0.8347,0.00079705,0.00079705,0.00079705
43,216.557,0.58584,0.76923,1,0.57453,0.0007921,0.0007921,0.0007921
44,222.288,0.5872,0.79487,1,0.82356,0.00078715,0.00078715,0.00078715
45,228.457,0.52445,0.79487,1,0.58963,0.0007822,0.0007822,0.0007822
46,234.308,0.51098,0.79487,1,0.52786,0.00077725,0.00077725,0.00077725
47,238.637,0.50336,0.76923,1,0.623,0.0007723,0.0007723,0.0007723
48,244.035,0.42098,0.79487,1,0.60052,0.00076735,0.00076735,0.00076735
49,247.966,0.5721,0.79487,1,0.73196,0.0007624,0.0007624,0.0007624
50,253.583,0.45541,0.79487,1,0.58839,0.00075745,0.00075745,0.00075745
51,258.864,0.53647,0.82051,1,0.64854,0.0007525,0.0007525,0.0007525
52,264.958,0.44846,0.79487,1,0.58265,0.00074755,0.00074755,0.00074755
53,269.045,0.48762,0.82051,1,0.61523,0.0007426,0.0007426,0.0007426
54,273.701,0.43161,0.82051,1,0.56393,0.00073765,0.00073765,0.00073765
55,279.972,0.62316,0.82051,1,0.45835,0.0007327,0.0007327,0.0007327
56,285.164,0.36243,0.84615,1,0.49348,0.00072775,0.00072775,0.00072775
57,290.527,0.53875,0.84615,1,0.6441,0.0007228,0.0007228,0.0007228
58,295.57,0.38767,0.84615,1,0.7164,0.00071785,0.00071785,0.00071785
59,301.561,0.45009,0.82051,1,0.54848,0.0007129,0.0007129,0.0007129
60,307.46,0.44091,0.82051,1,0.4862,0.00070795,0.00070795,0.00070795
61,310.705,0.42776,0.79487,1,0.47006,0.000703,0.000703,0.000703
62,316.826,0.35367,0.79487,1,0.76248,0.00069805,0.00069805,0.00069805
63,321.743,0.47027,0.79487,1,0.4424,0.0006931,0.0006931,0.0006931
64,327.867,0.38647,0.79487,1,0.50076,0.00068815,0.00068815,0.00068815
65,333.05,0.37032,0.79487,1,0.48486,0.0006832,0.0006832,0.0006832
66,338.971,0.31845,0.79487,1,0.6128,0.00067825,0.00067825,0.00067825
67,343.372,0.32262,0.82051,1,0.45215,0.0006733,0.0006733,0.0006733
68,347.837,0.46325,0.79487,1,0.51277,0.00066835,0.00066835,0.00066835
69,350.976,0.29921,0.79487,1,0.74636,0.0006634,0.0006634,0.0006634
70,356.328,0.37794,0.84615,1,0.61239,0.00065845,0.00065845,0.00065845
71,361.717,0.33024,0.84615,1,0.52718,0.0006535,0.0006535,0.0006535
72,367.814,0.39949,0.82051,1,0.59024,0.00064855,0.00064855,0.00064855
73,373.032,0.32824,0.82051,1,0.42602,0.0006436,0.0006436,0.0006436
74,377.861,0.41427,0.82051,1,0.69685,0.00063865,0.00063865,0.00063865
75,383.456,0.34478,0.76923,1,0.46501,0.0006337,0.0006337,0.0006337
76,389.43,0.26397,0.76923,1,0.74295,0.00062875,0.00062875,0.00062875
77,395.071,0.42825,0.84615,1,0.7074,0.0006238,0.0006238,0.0006238
78,400.515,0.40388,0.84615,1,0.60548,0.00061885,0.00061885,0.00061885
79,405.569,0.37303,0.87179,1,0.46135,0.0006139,0.0006139,0.0006139
80,410.63,0.2972,0.87179,1,0.50736,0.00060895,0.00060895,0.00060895
81,416.858,0.42107,0.87179,1,0.89824,0.000604,0.000604,0.000604
82,422.68,0.41071,0.84615,1,0.38777,0.00059905,0.00059905,0.00059905
83,427.319,0.36081,0.84615,1,0.73215,0.0005941,0.0005941,0.0005941
84,433.192,0.39808,0.79487,1,0.59606,0.00058915,0.00058915,0.00058915
85,437.166,0.27114,0.82051,1,0.38808,0.0005842,0.0005842,0.0005842
86,442.744,0.35024,0.84615,1,0.73977,0.00057925,0.00057925,0.00057925
87,448.52,0.2874,0.82051,1,0.73328,0.0005743,0.0005743,0.0005743
88,453.42,0.40657,0.79487,1,0.74371,0.00056935,0.00056935,0.00056935
89,458.633,0.39255,0.82051,1,0.62906,0.0005644,0.0005644,0.0005644
90,464.457,0.35131,0.82051,1,0.47522,0.00055945,0.00055945,0.00055945
91,469.33,0.35145,0.79487,1,0.60221,0.0005545,0.0005545,0.0005545
92,473.969,0.2614,0.79487,1,0.56959,0.00054955,0.00054955,0.00054955
93,477.927,0.32166,0.84615,1,0.3897,0.0005446,0.0005446,0.0005446
94,483.077,0.29412,0.82051,1,0.34407,0.00053965,0.00053965,0.00053965
95,488.727,0.25743,0.82051,1,0.48021,0.0005347,0.0005347,0.0005347
96,492.921,0.39297,0.82051,1,0.43987,0.00052975,0.00052975,0.00052975
97,498.525,0.40023,0.84615,1,0.37702,0.0005248,0.0005248,0.0005248
98,504.571,0.26442,0.82051,1,0.47162,0.00051985,0.00051985,0.00051985
99,511.482,0.34737,0.87179,1,0.49548,0.0005149,0.0005149,0.0005149
100,517.701,0.40137,0.84615,1,0.50526,0.00050995,0.00050995,0.00050995
101,521.922,0.3056,0.82051,1,0.44286,0.000505,0.000505,0.000505
102,526.66,0.37809,0.82051,1,0.65193,0.00050005,0.00050005,0.00050005
103,531.237,0.34877,0.84615,1,0.38531,0.0004951,0.0004951,0.0004951
104,536.026,0.27383,0.79487,1,0.3903,0.00049015,0.00049015,0.00049015
105,542.036,0.30873,0.82051,1,0.37446,0.0004852,0.0004852,0.0004852
106,547.396,0.26834,0.82051,1,0.50168,0.00048025,0.00048025,0.00048025
107,553.186,0.38159,0.82051,1,0.40215,0.0004753,0.0004753,0.0004753
108,559.154,0.31665,0.82051,1,0.72096,0.00047035,0.00047035,0.00047035
109,561.773,0.33266,0.82051,1,0.40611,0.0004654,0.0004654,0.0004654
