nome,f1_macro,accuracy,precision_macro,recall_macro,best_epoch
resnet18,0.5676053113553113,0.5897435897435898,0.5984577922077922,0.5888888888888888,47
googlenet,0.5396057032212639,0.5897435897435898,0.5395299145299146,0.5944444444444444,10
vgg11,0.7034632034632033,0.717948717948718,0.7678571428571429,0.7166666666666667,19
dino_vit,0.7440773269380347,0.7435897435897436,0.8399122807017544,0.7388888888888889,87
vit,0.6525974025974026,0.6666666666666666,0.6708333333333333,0.6583333333333333,69
