nome,f1_macro,accuracy,precision_macro,recall_macro,best_epoch
vgg11,0.7377205882352942,0.7435897435897436,0.7678571428571429,0.7388888888888889,37
dino_vit,0.8010526315789473,0.7948717948717948,0.8444444444444444,0.7916666666666667,82
resnet18,0.7567099567099567,0.7692307692307693,0.7833333333333334,0.775,51
googlenet,0.7719110610751478,0.7692307692307693,0.7929292929292929,0.7722222222222221,106
vit,0.6911064425770308,0.6923076923076923,0.6948863636363636,0.6888888888888889,67
